-5.8333333349999997e+01,3.6893239370000003e+01,3.1872762909999999e+01,-2.6024001949999999e+01,2.2193343429999999e+01,-1.9464849829999999e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.6893239370000003e+01,-1.5833333339999999e+02,8.1892302500000000e+01,4.1147559989999998e+01,-3.5090757060000001e+01,3.0776629889999999e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.1872762909999999e+01,8.1892302500000000e+01,-2.5833333340000001e+02,1.2927862529999999e+02,4.6420708259999998e+01,-4.0713654439999999e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-2.6024001949999999e+01,4.1147559989999998e+01,1.2927862529999999e+02,-3.5833333329999999e+02,1.7766726360000001e+02,4.9863839470000002e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.2193343429999999e+01,-3.5090757060000001e+01,4.6420708259999998e+01,1.7766726360000001e+02,-4.5833333329999999e+02,2.2657332170000001e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-1.9464849829999999e+01,3.0776629889999999e+01,-4.0713654439999999e+01,4.9863839470000002e+01,2.2657332170000001e+02,-5.5833333349999998e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.2777777799999996e+01,2.2504520050000000e+01,5.2561101850000000e+01,-3.3242559640000003e+01,2.2804207779999999e+01,-1.6543911150000000e+01
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2504520050000000e+01,-1.5277777780000000e+02,5.7010853550000000e+01,7.7960712849999993e+01,-5.3480607800000001e+01,3.8798910800000002e+01
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2561101850000000e+01,5.7010853550000000e+01,-2.5277777780000000e+02,9.6625150700000006e+01,9.6413536800000003e+01,-6.9945731150000000e+01
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.3242559640000003e+01,7.7960712849999993e+01,9.6625150700000006e+01,-3.5277777780000002e+02,1.3910440790000001e+02,1.1059391150000000e+02
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2804207779999999e+01,-5.3480607800000001e+01,9.6413536800000003e+01,1.3910440790000001e+02,-4.5277777780000002e+02,1.8338427429999999e+02
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6543911150000000e+01,3.8798910800000002e+01,-6.9945731150000000e+01,1.1059391150000000e+02,1.8338427429999999e+02,-5.5277777800000001e+02
