3.3333333330000002e+01,-2.1081851069999999e+01,1.5936381460000000e+01,-1.3012000970000001e+01,1.1096671720000000e+01,-9.7324249149999993e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-2.1081851069999999e+01,3.3333333330000002e+01,-2.5197631529999999e+01,2.0573779989999998e+01,-1.7545378530000001e+01,1.5388314950000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.5936381460000000e+01,-2.5197631529999999e+01,3.3333333330000002e+01,-2.7216552709999998e+01,2.3210354129999999e+01,-2.0356827220000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-1.3012000970000001e+01,2.0573779989999998e+01,-2.7216552709999998e+01,3.3333333330000002e+01,-2.8426762180000001e+01,2.4931919740000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.1096671720000000e+01,-1.7545378530000001e+01,2.3210354129999999e+01,-2.8426762180000001e+01,3.3333333330000002e+01,-2.9235267310000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-9.7324249149999993e+00,1.5388314950000000e+01,-2.0356827220000000e+01,2.4931919740000001e+01,-2.9235267310000001e+01,3.3333333330000002e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1111111110000000e+01,-4.7377936959999998e+00,2.6280550930000000e+00,-1.6621279819999999e+00,1.1402103889999999e+00,-8.2719555750000007e-01
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.7377936959999998e+00,1.1111111110000000e+01,-6.1633355099999996e+00,3.8980356420000000e+00,-2.6740303889999999e+00,1.9399455400000001e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6280550930000000e+00,-6.1633355099999996e+00,1.1111111110000000e+01,-7.0272836900000000e+00,4.8206768400000000e+00,-3.4972865579999999e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6621279819999999e+00,3.8980356420000000e+00,-7.0272836900000000e+00,1.1111111110000000e+01,-7.6221593399999996e+00,5.5296955749999999e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1402103889999999e+00,-2.6740303889999999e+00,4.8206768400000000e+00,-7.6221593399999996e+00,1.1111111110000000e+01,-8.0608472249999998e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-8.2719555750000007e-01,1.9399455400000001e+00,-3.4972865579999999e+00,5.5296955749999999e+00,-8.0608472249999998e+00,1.1111111110000000e+01
