2.1288056842671424e-01,6.7081874922487864e-02,-1.2407027856404502e-02,4.7499026274495674e-03,-2.1553175521502937e-03,8.6273279203723414e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.7081874922487947e-02,2.7697224569952739e-01,9.1899649197078506e-02,-1.7200419305733423e-02,6.2959755174072573e-03,-2.3147066773618269e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-1.2407027856404504e-02,9.1899649197078409e-02,3.2996972708729044e-01,1.0994218574533625e-01,-1.9914670936704171e-02,6.0515245675336676e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.7499026274495518e-03,-1.7200419305733385e-02,1.0994218574533625e-01,3.7677792936259469e-01,1.2352430836057456e-01,-1.9350371930636056e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
-2.1553175521502937e-03,6.2959755174073206e-03,-1.9914670936704130e-02,1.2352430836057465e-01,4.2152997439728734e-01,1.2889277325698598e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
8.6273279203724195e-04,-2.3147066773618503e-03,6.0515245675336034e-03,-1.9350371930636122e-02,1.2889277325698598e-01,4.8266913393327310e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5536171179543715e-01,6.8155171899345876e-02,-1.1229389253560448e-02,3.9722836066974875e-03,-1.7152687773546052e-03,6.6954335304687861e-04
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.8155171899345876e-02,3.1021557223813162e-01,9.3906754598824665e-02,-1.6317091038968761e-02,5.6834173995143691e-03,-2.0356752452824209e-03
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1229389253560445e-02,9.3906754598824721e-02,3.5772938413713240e-01,1.1257702343341332e-01,-1.9452533752630313e-02,5.7552262254577683e-03
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9722836066974796e-03,-1.6317091038968792e-02,1.1257702343341329e-01,4.0079084251138253e-01,1.2664033465518593e-01,-1.9321319702195746e-02
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7152687773545896e-03,5.6834173995144082e-03,-1.9452533752630268e-02,1.2664033465518601e-01,4.4275553754798813e-01,1.3234846065574543e-01
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6954335304687080e-04,-2.0356752452824053e-03,5.7552262254578898e-03,-1.9321319702195697e-02,1.3234846065574538e-01,5.0206857752068734e-01
